device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag
DEV-001,2025-01-19 17:00:00,32.03,57.43,2,1
DEV-001,2025-01-19 18:00:00,37.87,65.15,0,1
DEV-001,2025-01-19 19:00:00,38.45,57.47,0,1
DEV-001,2025-01-19 20:00:00,40.01,61.93,0,1
DEV-001,2025-01-19 21:00:00,33.56,52.36,0,1
DEV-001,2025-01-19 22:00:00,37.93,62.55,0,1
DEV-001,2025-01-19 23:00:00,31.97,48.25,0,1
DEV-001,2025-01-20 00:00:00,41.67,59.17,0,1
DEV-001,2025-01-20 01:00:00,37.9,58.52,0,1
DEV-001,2025-01-20 02:00:00,40.33,62.01,0,1
DEV-001,2025-01-20 03:00:00,36.62,55.24,0,1
DEV-001,2025-01-20 04:00:00,32.31,65.58,1,1
DEV-001,2025-01-20 05:00:00,36.37,60.0,0,1
DEV-001,2025-01-20 06:00:00,37.37,63.1,0,1
DEV-001,2025-01-20 07:00:00,34.24,61.66,0,1
DEV-001,2025-01-20 08:00:00,32.17,57.49,0,1
DEV-001,2025-01-20 09:00:00,40.03,59.28,0,1
DEV-001,2025-01-20 10:00:00,37.81,49.14,0,1
DEV-001,2025-01-20 11:00:00,38.91,55.05,0,1
DEV-001,2025-01-20 12:00:00,45.14,65.11,0,1
DEV-001,2025-01-20 13:00:00,34.05,58.7,1,1
DEV-001,2025-01-20 14:00:00,34.67,56.96,0,1
DEV-001,2025-01-20 15:00:00,34.42,57.5,0,1
DEV-001,2025-01-20 16:00:00,37.57,55.37,1,1
DEV-001,2025-01-20 17:00:00,29.82,63.58,0,1
DEV-001,2025-01-20 18:00:00,24.72,63.69,0,1
DEV-001,2025-01-20 19:00:00,36.85,63.96,0,1
DEV-001,2025-01-20 20:00:00,31.64,50.0,0,1
DEV-001,2025-01-20 21:00:00,41.88,62.83,0,1
DEV-001,2025-01-20 22:00:00,34.61,46.06,0,1
DEV-001,2025-01-20 23:00:00,41.81,55.03,0,1
DEV-001,2025-01-21 00:00:00,30.1,59.93,0,1
DEV-001,2025-01-21 01:00:00,32.52,58.86,0,1
DEV-001,2025-01-21 02:00:00,43.47,58.22,0,1
DEV-001,2025-01-21 03:00:00,31.53,58.81,0,1
DEV-001,2025-01-21 04:00:00,36.63,67.57,0,1
DEV-001,2025-01-21 05:00:00,33.12,47.63,0,1
DEV-001,2025-01-21 06:00:00,34.15,64.21,0,1
DEV-001,2025-01-21 07:00:00,29.5,56.98,0,1
DEV-001,2025-01-21 08:00:00,48.28,55.99,0,1
DEV-001,2025-01-21 09:00:00,38.87,63.01,0,1
DEV-001,2025-01-21 10:00:00,37.65,55.25,0,1
DEV-001,2025-01-21 11:00:00,37.93,67.62,0,1
DEV-001,2025-01-21 12:00:00,35.66,59.94,0,1
DEV-001,2025-01-21 13:00:00,33.48,65.51,0,1
DEV-001,2025-01-21 14:00:00,43.49,55.73,0,1
DEV-001,2025-01-21 15:00:00,35.23,56.83,0,1
DEV-001,2025-01-21 16:00:00,43.42,62.61,0,1
DEV-001,2025-01-21 17:00:00,40.53,65.57,0,1
DEV-001,2025-01-21 18:00:00,35.88,57.76,0,1
DEV-001,2025-01-21 19:00:00,40.7,65.14,0,1
DEV-001,2025-01-21 20:00:00,34.27,63.65,1,1
DEV-001,2025-01-21 21:00:00,45.13,61.55,0,1
DEV-001,2025-01-21 22:00:00,33.22,60.81,0,1
DEV-001,2025-01-21 23:00:00,32.27,49.18,0,1
DEV-001,2025-01-22 00:00:00,40.39,59.75,0,1
DEV-001,2025-01-22 01:00:00,36.38,57.63,0,1
DEV-001,2025-01-22 02:00:00,30.79,63.58,0,1
DEV-001,2025-01-22 03:00:00,36.66,60.43,0,1
DEV-001,2025-01-22 04:00:00,43.56,58.31,0,1
DEV-001,2025-01-22 05:00:00,40.81,64.88,0,1
DEV-001,2025-01-22 06:00:00,39.12,59.17,1,1
DEV-001,2025-01-22 07:00:00,37.02,58.58,0,1
DEV-001,2025-01-22 08:00:00,34.85,61.95,0,1
DEV-001,2025-01-22 09:00:00,39.96,62.63,0,1
DEV-001,2025-01-22 10:00:00,38.69,72.02,0,1
DEV-001,2025-01-22 11:00:00,46.55,62.13,0,1
DEV-001,2025-01-22 12:00:00,43.94,62.38,0,1
DEV-001,2025-01-22 13:00:00,36.24,58.92,0,1
DEV-001,2025-01-22 14:00:00,36.45,54.76,0,1
DEV-001,2025-01-22 15:00:00,38.79,52.01,0,1
DEV-001,2025-01-22 16:00:00,31.51,61.24,0,1
DEV-001,2025-01-22 17:00:00,38.88,66.29,0,1
DEV-001,2025-01-22 18:00:00,33.57,62.26,1,1
DEV-001,2025-01-22 19:00:00,33.05,56.83,0,1
DEV-001,2025-01-22 20:00:00,33.4,48.54,0,1
DEV-001,2025-01-22 21:00:00,38.61,63.68,0,1
DEV-001,2025-01-22 22:00:00,45.9,55.26,0,1
DEV-001,2025-01-22 23:00:00,29.86,65.33,0,1
DEV-001,2025-01-23 00:00:00,38.4,54.84,0,1
DEV-001,2025-01-23 01:00:00,34.67,59.94,0,1
DEV-001,2025-01-23 02:00:00,46.8,68.45,0,1
DEV-001,2025-01-23 03:00:00,42.61,61.98,0,1
DEV-001,2025-01-23 04:00:00,37.46,65.58,0,1
DEV-001,2025-01-23 05:00:00,36.64,56.75,0,1
DEV-001,2025-01-23 06:00:00,42.23,62.42,0,1
DEV-001,2025-01-23 07:00:00,31.78,58.05,0,1
DEV-001,2025-01-23 08:00:00,33.27,58.34,0,1
DEV-001,2025-01-23 09:00:00,45.06,62.17,2,1
DEV-001,2025-01-23 10:00:00,46.8,53.63,0,1
DEV-001,2025-01-23 11:00:00,36.36,54.22,0,1
DEV-001,2025-01-23 12:00:00,43.48,49.33,0,1
DEV-001,2025-01-23 13:00:00,35.05,53.42,0,1
DEV-001,2025-01-23 14:00:00,34.85,62.87,0,1
DEV-001,2025-01-23 15:00:00,39.11,58.28,0,1
DEV-001,2025-01-23 16:00:00,42.66,58.04,0,1
DEV-001,2025-01-23 17:00:00,40.06,56.35,0,1
DEV-001,2025-01-23 18:00:00,31.93,58.76,0,1
DEV-001,2025-01-23 19:00:00,37.35,67.88,0,1
DEV-001,2025-01-23 20:00:00,41.99,62.9,0,1
DEV-001,2025-01-23 21:00:00,32.5,60.52,0,1
DEV-001,2025-01-23 22:00:00,39.26,59.62,0,1
DEV-001,2025-01-23 23:00:00,36.99,58.0,0,1
DEV-001,2025-01-24 00:00:00,39.27,57.91,0,1
DEV-001,2025-01-24 01:00:00,42.06,55.0,0,1
DEV-001,2025-01-24 02:00:00,34.86,58.94,0,1
DEV-001,2025-01-24 03:00:00,25.37,63.43,0,1
DEV-001,2025-01-24 04:00:00,38.73,59.45,0,1
DEV-001,2025-01-24 05:00:00,29.68,56.37,0,1
DEV-001,2025-01-24 06:00:00,31.94,61.85,0,1
DEV-001,2025-01-24 07:00:00,39.82,58.84,0,1
DEV-001,2025-01-24 08:00:00,33.45,57.44,0,1
DEV-001,2025-01-24 09:00:00,33.82,54.96,0,1
DEV-001,2025-01-24 10:00:00,42.58,72.33,0,1
DEV-001,2025-01-24 11:00:00,39.63,62.48,0,1
DEV-001,2025-01-24 12:00:00,39.39,68.07,0,1
DEV-001,2025-01-24 13:00:00,32.13,44.41,0,1
DEV-001,2025-01-24 14:00:00,35.25,69.06,0,1
DEV-001,2025-01-24 15:00:00,40.59,69.3,0,1
DEV-001,2025-01-24 16:00:00,44.48,59.3,0,1
DEV-001,2025-01-24 17:00:00,34.26,55.02,0,1
DEV-001,2025-01-24 18:00:00,43.3,55.17,0,1
DEV-001,2025-01-24 19:00:00,39.11,57.75,0,1
DEV-001,2025-01-24 20:00:00,35.69,61.57,0,1
DEV-001,2025-01-24 21:00:00,41.91,58.63,0,1
DEV-001,2025-01-24 22:00:00,32.62,58.99,0,1
DEV-001,2025-01-24 23:00:00,35.36,64.76,0,1
DEV-001,2025-01-25 00:00:00,28.34,60.02,0,1
DEV-001,2025-01-25 01:00:00,46.86,64.41,0,1
DEV-001,2025-01-25 02:00:00,41.32,58.06,0,1
DEV-001,2025-01-25 03:00:00,39.91,54.78,0,1
DEV-001,2025-01-25 04:00:00,41.66,56.88,1,1
DEV-001,2025-01-25 05:00:00,34.76,56.44,0,1
DEV-001,2025-01-25 06:00:00,32.72,61.13,0,1
DEV-001,2025-01-25 07:00:00,33.81,60.03,0,1
DEV-001,2025-01-25 08:00:00,37.61,66.08,1,1
DEV-001,2025-01-25 09:00:00,32.18,61.16,0,1
DEV-001,2025-01-25 10:00:00,31.55,57.74,0,1
DEV-001,2025-01-25 11:00:00,43.43,71.96,0,1
DEV-001,2025-01-25 12:00:00,33.46,62.0,0,1
DEV-001,2025-01-25 13:00:00,38.33,65.6,0,1
DEV-001,2025-01-25 14:00:00,35.97,49.24,0,1
DEV-001,2025-01-25 15:00:00,26.88,55.98,0,1
DEV-001,2025-01-25 16:00:00,35.0,63.98,0,1
DEV-001,2025-01-25 17:00:00,41.69,61.75,0,1
DEV-001,2025-01-25 18:00:00,34.66,56.96,0,1
DEV-001,2025-01-25 19:00:00,45.57,57.4,0,1
DEV-001,2025-01-25 20:00:00,29.9,65.23,0,1
DEV-001,2025-01-25 21:00:00,39.51,58.89,0,1
DEV-001,2025-01-25 22:00:00,39.35,55.06,0,1
DEV-001,2025-01-25 23:00:00,35.17,60.02,0,1
DEV-001,2025-01-26 00:00:00,35.48,61.64,0,1
DEV-001,2025-01-26 01:00:00,41.85,52.28,0,1
DEV-001,2025-01-26 02:00:00,27.81,59.64,0,1
DEV-001,2025-01-26 03:00:00,40.06,59.91,0,1
DEV-001,2025-01-26 04:00:00,41.11,62.35,0,1
DEV-001,2025-01-26 05:00:00,39.54,57.81,0,1
DEV-001,2025-01-26 06:00:00,32.66,59.76,0,1
DEV-001,2025-01-26 07:00:00,43.03,58.41,0,1
DEV-001,2025-01-26 08:00:00,38.76,58.7,0,1
DEV-001,2025-01-26 09:00:00,34.81,58.56,0,1
DEV-001,2025-01-26 10:00:00,36.38,61.12,0,1
DEV-001,2025-01-26 11:00:00,40.06,57.72,0,1
DEV-001,2025-01-26 12:00:00,41.93,56.38,0,1
DEV-001,2025-01-26 13:00:00,39.33,68.21,0,1
DEV-001,2025-01-26 14:00:00,28.06,57.53,0,1
DEV-001,2025-01-26 15:00:00,32.22,53.68,0,1
DEV-001,2025-01-26 16:00:00,39.63,63.51,0,1
DEV-001,2025-01-26 17:00:00,36.97,58.17,0,1
DEV-001,2025-01-26 18:00:00,37.91,56.68,1,1
DEV-001,2025-01-26 19:00:00,33.82,59.19,0,1
DEV-001,2025-01-26 20:00:00,32.85,60.21,0,1
DEV-001,2025-01-26 21:00:00,38.82,62.22,0,1
DEV-001,2025-01-26 22:00:00,38.44,64.02,0,1
DEV-001,2025-01-26 23:00:00,28.44,55.57,0,1
DEV-001,2025-01-27 00:00:00,40.05,65.88,0,1
DEV-001,2025-01-27 01:00:00,48.02,53.45,0,1
DEV-001,2025-01-27 02:00:00,45.69,62.72,0,1
DEV-001,2025-01-27 03:00:00,32.66,59.17,0,1
DEV-001,2025-01-27 04:00:00,48.35,58.13,1,1
DEV-001,2025-01-27 05:00:00,37.71,67.49,0,1
DEV-001,2025-01-27 06:00:00,36.96,58.09,0,1
DEV-001,2025-01-27 07:00:00,34.43,58.83,0,1
DEV-001,2025-01-27 08:00:00,36.39,48.68,0,1
DEV-001,2025-01-27 09:00:00,29.97,62.81,0,1
DEV-001,2025-01-27 10:00:00,36.47,59.05,0,1
DEV-001,2025-01-27 11:00:00,35.94,55.25,0,1
DEV-001,2025-01-27 12:00:00,39.89,72.67,0,1
DEV-001,2025-01-27 13:00:00,36.69,62.37,0,1
DEV-001,2025-01-27 14:00:00,33.06,60.36,0,1
DEV-001,2025-01-27 15:00:00,42.87,59.12,0,1
DEV-001,2025-01-27 16:00:00,35.5,55.75,0,1
DEV-001,2025-01-27 17:00:00,28.48,51.09,1,1
DEV-001,2025-01-27 18:00:00,29.58,63.49,0,1
DEV-001,2025-01-27 19:00:00,38.22,55.94,0,1
DEV-001,2025-01-27 20:00:00,36.15,54.56,0,1
DEV-001,2025-01-27 21:00:00,33.05,57.48,0,1
DEV-001,2025-01-27 22:00:00,36.83,59.4,0,1
DEV-001,2025-01-27 23:00:00,40.05,58.17,0,1
DEV-001,2025-01-28 00:00:00,32.04,66.07,0,1
DEV-001,2025-01-28 01:00:00,38.52,62.81,0,1
DEV-001,2025-01-28 02:00:00,34.43,60.82,0,1
DEV-001,2025-01-28 03:00:00,37.78,55.29,0,1
DEV-001,2025-01-28 04:00:00,37.32,57.97,0,1
DEV-001,2025-01-28 05:00:00,50.88,56.59,0,1
DEV-001,2025-01-28 06:00:00,38.29,53.88,0,1
DEV-001,2025-01-28 07:00:00,41.77,65.45,0,1
DEV-001,2025-01-28 08:00:00,34.26,67.89,0,1
DEV-001,2025-01-28 09:00:00,32.77,53.54,0,1
DEV-001,2025-01-28 10:00:00,44.45,57.76,0,1
DEV-001,2025-01-28 11:00:00,28.39,55.55,0,1
DEV-001,2025-01-28 12:00:00,44.01,50.7,0,1
DEV-001,2025-01-28 13:00:00,32.56,66.42,0,1
DEV-001,2025-01-28 14:00:00,31.96,57.94,0,1
DEV-001,2025-01-28 15:00:00,32.67,56.86,0,1
DEV-001,2025-01-28 16:00:00,44.04,65.99,0,1
DEV-001,2025-01-28 17:00:00,36.74,55.45,0,1
DEV-001,2025-01-28 18:00:00,42.32,67.09,0,1
DEV-001,2025-01-28 19:00:00,46.95,56.7,0,1
DEV-001,2025-01-28 20:00:00,35.12,58.94,0,1
DEV-001,2025-01-28 21:00:00,36.98,61.06,0,1
DEV-001,2025-01-28 22:00:00,37.05,57.16,0,1
DEV-001,2025-01-28 23:00:00,28.47,57.24,0,1
DEV-001,2025-01-29 00:00:00,40.98,57.35,0,1
DEV-001,2025-01-29 01:00:00,29.79,51.58,0,1
DEV-001,2025-01-29 02:00:00,31.52,59.73,0,1
DEV-001,2025-01-29 03:00:00,45.35,60.27,0,1
DEV-001,2025-01-29 04:00:00,28.49,56.3,0,1
DEV-001,2025-01-29 05:00:00,31.18,54.69,1,1
DEV-001,2025-01-29 06:00:00,42.3,49.89,0,1
DEV-001,2025-01-29 07:00:00,47.86,54.42,0,1
DEV-001,2025-01-29 08:00:00,38.95,63.51,0,1
DEV-001,2025-01-29 09:00:00,31.34,61.5,0,1
DEV-001,2025-01-29 10:00:00,37.34,56.18,0,1
DEV-001,2025-01-29 11:00:00,38.76,61.35,0,1
DEV-001,2025-01-29 12:00:00,35.68,60.41,0,1
DEV-001,2025-01-29 13:00:00,40.6,57.17,1,1
DEV-001,2025-01-29 14:00:00,39.38,58.87,0,1
DEV-001,2025-01-29 15:00:00,38.77,64.24,0,1
DEV-001,2025-01-29 16:00:00,32.96,55.75,0,1
DEV-001,2025-01-29 17:00:00,38.69,46.92,0,1
DEV-001,2025-01-29 18:00:00,42.77,60.13,1,1
DEV-001,2025-01-29 19:00:00,40.1,62.24,0,1
DEV-001,2025-01-29 20:00:00,43.32,57.99,0,1
DEV-001,2025-01-29 21:00:00,40.46,44.31,0,1
DEV-001,2025-01-29 22:00:00,47.28,57.81,0,1
DEV-001,2025-01-29 23:00:00,33.63,61.05,0,1
DEV-001,2025-01-30 00:00:00,43.22,56.36,0,1
DEV-001,2025-01-30 01:00:00,42.26,61.58,0,1
DEV-001,2025-01-30 02:00:00,40.07,62.59,0,1
DEV-001,2025-01-30 03:00:00,41.49,62.79,0,1
DEV-001,2025-01-30 04:00:00,40.41,61.26,0,1
DEV-001,2025-01-30 05:00:00,37.36,54.6,0,1
DEV-001,2025-01-30 06:00:00,29.29,50.85,0,1
DEV-001,2025-01-30 07:00:00,33.53,57.47,0,1
DEV-001,2025-01-30 08:00:00,37.64,62.06,0,1
DEV-001,2025-01-30 09:00:00,37.5,54.93,0,1
DEV-001,2025-01-30 10:00:00,36.59,59.43,0,1
DEV-001,2025-01-30 11:00:00,29.45,55.2,0,1
DEV-001,2025-01-30 12:00:00,41.86,55.86,1,1
DEV-001,2025-01-30 13:00:00,36.1,62.18,0,1
DEV-001,2025-01-30 14:00:00,40.67,52.82,1,1
DEV-001,2025-01-30 15:00:00,44.29,52.47,0,1
DEV-001,2025-01-30 16:00:00,37.53,64.03,0,1
DEV-001,2025-01-30 17:00:00,46.49,65.21,0,1
DEV-001,2025-01-30 18:00:00,31.96,62.93,0,1
DEV-001,2025-01-30 19:00:00,39.87,61.54,0,1
DEV-001,2025-01-30 20:00:00,31.71,59.34,0,1
DEV-001,2025-01-30 21:00:00,37.36,50.17,0,1
DEV-001,2025-01-30 22:00:00,39.17,54.28,0,1
DEV-001,2025-01-30 23:00:00,33.38,64.62,0,1
DEV-001,2025-01-31 00:00:00,34.36,59.09,0,1
DEV-001,2025-01-31 01:00:00,35.85,59.79,0,1
DEV-001,2025-01-31 02:00:00,33.2,64.64,0,1
DEV-001,2025-01-31 03:00:00,30.76,54.92,0,1
DEV-001,2025-01-31 04:00:00,42.63,55.7,0,1
DEV-001,2025-01-31 05:00:00,41.75,58.33,0,1
DEV-001,2025-01-31 06:00:00,37.16,68.92,0,1
DEV-001,2025-01-31 07:00:00,44.6,63.65,0,1
DEV-001,2025-01-31 08:00:00,40.1,54.93,0,1
DEV-001,2025-01-31 09:00:00,37.93,60.0,0,1
DEV-001,2025-01-31 10:00:00,38.51,57.59,0,1
DEV-001,2025-01-31 11:00:00,36.79,56.76,1,1
DEV-001,2025-01-31 12:00:00,30.27,47.53,0,1
DEV-001,2025-01-31 13:00:00,30.47,51.93,0,1
DEV-001,2025-01-31 14:00:00,35.22,66.28,0,1
DEV-001,2025-01-31 15:00:00,35.51,61.43,0,1
DEV-001,2025-01-31 16:00:00,42.69,58.64,0,1
DEV-001,2025-01-31 17:00:00,42.35,67.03,0,1
DEV-001,2025-01-31 18:00:00,39.37,54.5,0,1
DEV-001,2025-01-31 19:00:00,42.87,52.17,0,1
DEV-001,2025-01-31 20:00:00,32.99,62.21,0,1
DEV-001,2025-01-31 21:00:00,33.1,51.95,0,1
DEV-001,2025-01-31 22:00:00,37.7,54.0,0,1
DEV-001,2025-01-31 23:00:00,29.86,53.35,0,1
DEV-001,2025-02-01 00:00:00,36.35,54.04,0,1
DEV-001,2025-02-01 01:00:00,41.39,46.96,0,1
DEV-001,2025-02-01 02:00:00,37.39,57.7,1,1
DEV-001,2025-02-01 03:00:00,31.59,64.59,0,1
DEV-001,2025-02-01 04:00:00,38.09,66.75,1,1
DEV-001,2025-02-01 05:00:00,36.3,59.98,0,1
DEV-001,2025-02-01 06:00:00,38.0,66.76,0,1
DEV-001,2025-02-01 07:00:00,42.43,52.26,1,1
DEV-001,2025-02-01 08:00:00,40.84,62.4,0,1
DEV-001,2025-02-01 09:00:00,29.49,54.87,0,1
DEV-001,2025-02-01 10:00:00,33.78,55.03,0,1
DEV-001,2025-02-01 11:00:00,36.61,67.32,0,1
DEV-001,2025-02-01 12:00:00,40.18,59.27,0,1
DEV-001,2025-02-01 13:00:00,31.19,55.93,0,1
DEV-001,2025-02-01 14:00:00,39.18,54.04,0,1
DEV-001,2025-02-01 15:00:00,31.93,60.25,0,1
DEV-001,2025-02-01 16:00:00,31.0,66.9,0,1
DEV-001,2025-02-01 17:00:00,33.44,52.73,1,1
DEV-001,2025-02-01 18:00:00,42.43,58.63,0,1
DEV-001,2025-02-01 19:00:00,32.05,58.24,1,1
DEV-001,2025-02-01 20:00:00,37.51,50.88,0,1
DEV-001,2025-02-01 21:00:00,36.54,57.23,0,1
DEV-001,2025-02-01 22:00:00,48.43,49.54,0,1
DEV-001,2025-02-01 23:00:00,30.37,57.68,0,1
DEV-001,2025-02-02 00:00:00,39.73,60.87,0,1
DEV-001,2025-02-02 01:00:00,29.5,61.33,0,1
DEV-001,2025-02-02 02:00:00,33.91,59.8,0,1
DEV-001,2025-02-02 03:00:00,39.62,59.11,0,1
DEV-001,2025-02-02 04:00:00,37.07,52.8,0,1
DEV-001,2025-02-02 05:00:00,41.09,52.55,0,1
DEV-001,2025-02-02 06:00:00,38.65,53.0,0,1
DEV-001,2025-02-02 07:00:00,35.93,59.01,0,1
DEV-001,2025-02-02 08:00:00,40.58,57.98,0,1
DEV-001,2025-02-02 09:00:00,31.24,62.04,0,1
DEV-001,2025-02-02 10:00:00,39.84,62.58,0,1
DEV-001,2025-02-02 11:00:00,35.31,58.68,0,1
DEV-001,2025-02-02 12:00:00,33.51,60.71,0,1
DEV-001,2025-02-02 13:00:00,41.21,58.11,1,1
DEV-001,2025-02-02 14:00:00,34.24,65.62,0,1
DEV-001,2025-02-02 15:00:00,38.73,59.77,1,1
DEV-001,2025-02-02 16:00:00,43.45,56.05,0,1
DEV-001,2025-02-02 17:00:00,27.64,63.48,0,1
DEV-001,2025-02-02 18:00:00,33.94,56.03,1,1
DEV-001,2025-02-02 19:00:00,29.86,59.18,0,1
DEV-001,2025-02-02 20:00:00,35.46,62.45,1,1
DEV-001,2025-02-02 21:00:00,47.37,51.19,0,1
DEV-001,2025-02-02 22:00:00,33.47,63.8,0,1
DEV-001,2025-02-02 23:00:00,36.55,63.62,0,1
DEV-001,2025-02-03 00:00:00,35.69,41.66,0,1
DEV-001,2025-02-03 01:00:00,31.23,60.83,0,1
DEV-001,2025-02-03 02:00:00,35.66,61.23,0,1
DEV-001,2025-02-03 03:00:00,24.47,60.01,0,1
DEV-001,2025-02-03 04:00:00,35.1,63.8,0,1
DEV-001,2025-02-03 05:00:00,40.89,64.98,0,1
DEV-001,2025-02-03 06:00:00,38.04,64.28,0,1
DEV-001,2025-02-03 07:00:00,34.97,58.61,0,1
DEV-001,2025-02-03 08:00:00,40.94,46.22,0,1
DEV-001,2025-02-03 09:00:00,32.05,53.59,0,1
DEV-001,2025-02-03 10:00:00,43.58,63.12,0,1
DEV-001,2025-02-03 11:00:00,28.86,55.63,0,1
DEV-001,2025-02-03 12:00:00,41.81,61.91,0,1
DEV-001,2025-02-03 13:00:00,41.41,57.76,0,1
DEV-001,2025-02-03 14:00:00,44.79,50.41,0,1
DEV-001,2025-02-03 15:00:00,37.92,54.97,0,1
DEV-001,2025-02-03 16:00:00,39.89,56.17,0,1
DEV-001,2025-02-03 17:00:00,40.74,51.5,0,1
DEV-001,2025-02-03 18:00:00,42.34,63.03,0,1
DEV-001,2025-02-03 19:00:00,47.47,74.56,0,1
DEV-001,2025-02-03 20:00:00,42.9,63.99,0,1
DEV-001,2025-02-03 21:00:00,38.64,61.5,0,1
DEV-001,2025-02-03 22:00:00,35.38,62.4,0,1
DEV-001,2025-02-03 23:00:00,34.7,53.51,0,1
DEV-001,2025-02-04 00:00:00,42.78,63.7,0,1
DEV-001,2025-02-04 01:00:00,37.46,62.36,0,1
DEV-001,2025-02-04 02:00:00,39.76,56.34,0,1
DEV-001,2025-02-04 03:00:00,36.02,58.66,0,1
DEV-001,2025-02-04 04:00:00,37.19,61.29,0,1
DEV-001,2025-02-04 05:00:00,41.94,61.89,0,1
DEV-001,2025-02-04 06:00:00,46.59,59.21,0,1
DEV-001,2025-02-04 07:00:00,39.95,56.38,0,1
DEV-001,2025-02-04 08:00:00,32.51,57.61,0,1
DEV-001,2025-02-04 09:00:00,35.1,54.7,0,1
DEV-001,2025-02-04 10:00:00,39.37,63.06,0,1
DEV-001,2025-02-04 11:00:00,40.91,52.18,0,1
DEV-001,2025-02-04 12:00:00,37.84,55.82,0,1
DEV-001,2025-02-04 13:00:00,32.34,52.25,0,1
DEV-001,2025-02-04 14:00:00,43.58,54.67,0,1
DEV-001,2025-02-04 15:00:00,34.81,50.48,0,1
DEV-001,2025-02-04 16:00:00,35.33,58.2,0,1
DEV-001,2025-02-04 17:00:00,38.29,61.52,0,1
DEV-001,2025-02-04 18:00:00,31.56,61.62,0,1
DEV-001,2025-02-04 19:00:00,35.42,60.32,0,1
DEV-001,2025-02-04 20:00:00,34.96,50.67,1,1
DEV-001,2025-02-04 21:00:00,30.85,59.4,1,1
DEV-001,2025-02-04 22:00:00,45.06,55.95,0,1
DEV-001,2025-02-04 23:00:00,28.26,54.37,0,1
DEV-001,2025-02-05 00:00:00,33.35,55.7,0,1
DEV-001,2025-02-05 01:00:00,32.88,53.99,0,1
DEV-001,2025-02-05 02:00:00,37.93,60.99,0,1
DEV-001,2025-02-05 03:00:00,34.76,57.66,0,1
DEV-001,2025-02-05 04:00:00,44.98,65.25,0,1
DEV-001,2025-02-05 05:00:00,41.55,53.27,0,1
DEV-001,2025-02-05 06:00:00,29.62,63.64,0,1
DEV-001,2025-02-05 07:00:00,42.58,60.37,1,1
DEV-001,2025-02-05 08:00:00,40.25,60.72,0,1
DEV-001,2025-02-05 09:00:00,45.81,62.64,0,1
DEV-001,2025-02-05 10:00:00,36.34,58.8,0,1
DEV-001,2025-02-05 11:00:00,35.86,50.9,1,1
DEV-001,2025-02-05 12:00:00,35.56,61.12,0,1
DEV-001,2025-02-05 13:00:00,37.37,58.14,0,1
DEV-001,2025-02-05 14:00:00,39.07,59.96,0,1
DEV-001,2025-02-05 15:00:00,35.31,50.98,0,1
DEV-001,2025-02-05 16:00:00,37.57,58.58,0,1
DEV-001,2025-02-05 17:00:00,31.03,62.46,0,1
DEV-001,2025-02-05 18:00:00,39.29,61.85,0,1
DEV-001,2025-02-05 19:00:00,33.57,55.56,0,1
DEV-001,2025-02-05 20:00:00,46.02,57.51,0,1
DEV-001,2025-02-05 21:00:00,34.59,60.21,1,1
DEV-001,2025-02-05 22:00:00,39.99,61.37,1,1
DEV-001,2025-02-05 23:00:00,39.9,52.83,0,1
DEV-001,2025-02-06 00:00:00,38.26,67.57,0,1
DEV-001,2025-02-06 01:00:00,40.91,57.97,0,1
DEV-001,2025-02-06 02:00:00,28.9,60.44,0,1
DEV-001,2025-02-06 03:00:00,39.01,62.62,0,1
DEV-001,2025-02-06 04:00:00,48.2,55.26,0,1
DEV-001,2025-02-06 05:00:00,34.46,67.61,0,1
DEV-001,2025-02-06 06:00:00,40.18,59.94,0,1
DEV-001,2025-02-06 07:00:00,34.74,63.31,0,1
DEV-001,2025-02-06 08:00:00,34.04,59.03,0,1
DEV-001,2025-02-06 09:00:00,35.03,66.23,0,1
DEV-001,2025-02-06 10:00:00,33.99,56.55,0,1
DEV-001,2025-02-06 11:00:00,41.44,60.71,0,1
DEV-001,2025-02-06 12:00:00,34.02,60.66,0,1
DEV-001,2025-02-06 13:00:00,32.07,54.89,0,1
DEV-001,2025-02-06 14:00:00,26.77,61.68,0,1
DEV-001,2025-02-06 15:00:00,39.9,61.75,0,1
DEV-001,2025-02-06 16:00:00,31.76,52.2,0,1
DEV-001,2025-02-06 17:00:00,36.34,54.76,0,1
DEV-001,2025-02-06 18:00:00,30.49,59.09,0,1
DEV-001,2025-02-06 19:00:00,42.1,61.43,0,1
DEV-001,2025-02-06 20:00:00,35.54,66.97,0,1
DEV-001,2025-02-06 21:00:00,39.86,54.38,0,1
DEV-001,2025-02-06 22:00:00,32.31,62.73,0,1
DEV-001,2025-02-06 23:00:00,42.37,63.61,0,1
DEV-001,2025-02-07 00:00:00,36.09,61.14,0,1
DEV-001,2025-02-07 01:00:00,36.41,57.47,0,1
DEV-001,2025-02-07 02:00:00,30.4,62.01,0,1
DEV-001,2025-02-07 03:00:00,30.6,56.19,0,1
DEV-001,2025-02-07 04:00:00,38.05,61.24,0,1
DEV-001,2025-02-07 05:00:00,29.56,49.61,0,1
DEV-001,2025-02-07 06:00:00,42.92,64.29,0,1
DEV-001,2025-02-07 07:00:00,24.31,59.03,0,1
DEV-001,2025-02-07 08:00:00,40.24,70.11,0,1
DEV-001,2025-02-07 09:00:00,32.86,60.29,0,1
DEV-001,2025-02-07 10:00:00,39.66,54.98,0,1
